name,urn,country,products,brandname
Spicy Vines,1X0843DE,USA,Sparkling Spiced Wine;Spiced Wine Original Blend;Spiced Wine,
Spier Wines (Pty) Ltd,1X087GQY,South Africa,Spier Creative Block 8;Spier 21 Gables Pinotage;Savanha Neledi Cabernet Sauvignon;21 Gables Pinotage 2010;Spier Savanha Naledi Cabernet Sauvignon,
Steccanella Aldo,1X07K5G5,Italy,Selvole Red Wine,
Stella Bella Wines,1X07K7QP,Australia,Skuttlebutt Wine Range;Suckfizzle Wine Range;Stella Bella Cabernet Merlot,
Stellenrust Wine Estate ,1X08A36L,South Africa,Kleine Rust Cellar Selection 2013;Stellenrust Sauvignon Blanc 2013;Stellenrust Chardonnay 2013;Kleine Rust Semi Sweet White 2013;Stellenrust Chenin Blanc 2013;Stellenrust Cornerstone Pinotage 2010,
Stettyn Cellar,1X09A1NA,South Africa,The Griffin Range Cabernet Sauvignon 2014;The Gaurdian Shiraz/Cabernet Sauvignon;The Guardian 2013;The Griffin Range Shiraz 2013,
Steyer Vina,1X09UKWG,Slovenia,Slovenia Steyer Vina 2009;Slovenia Steyer Vina Traminec 2012;Slovenia Steyer Vina Chardonnay 2013,
Story Ltd,1X09TSSW,Japan,Japan Beer;Japan Gomi Winery Koshu 2015;Tokyo Wajo,ZENJIRO (Connoisseur brand);ZENJIRO (Connoisseur brand);ZENJIRO (Connoisseur brand)
Sula Vineyards,1X061GQY,India,Shiraz Red Wine;Red Wine;Dindori Reserve Viognier Wine;White Wine,
Sunfun (China) Ltd,1X03QM15,Hong Kong,Red Wine Logistics;Amyntaion Vin Mousseux Xinomavro;Tsantali Abaton 2006;Santorini Assyrtiko Reserve 2010;Customer Services;Logistics;Red Wine,TSANTALI;TSANTALI
Sunny Era International Ltd,1X09SUKY,Hong Kong,Cheval Quancard Reserve Red Wine 2014;Viña Tarapacá Cabernet Sauvignon 2014;Vieux Cardinal Lafaurie 2011,
Sunshine Creek,1X09AH0L,Australia,Master Series Pinot Noir;Sunshine Creek Estate Pinot Noir ;Master Series Merlot;Sunshine Creek Estate Shiraz ;Sunshine Creek Estate Cabernets ;Master Series Cabernet Sauvignon;Master Series Shiraz;Sunshine Creek Estate Chardonnay ;Master Series Sauvignon Blanc,
Sunshine Creek Management Pty Ltd,1X061TWP,Australia,Red Wine;White Wine,
Sunshine International Wine Limited,1X09RF9I,Hong Kong,SCMER;SPBT;SCCAB,
"Supertop Ind. Co., Ltd.",1X098N12,Hong Kong,Barolo Red Wine;Mizzon Passito Rosso Veneto;Mizzon Amarone Della Valpolicella Red Wine,
Sur Latinoamericano,1X09TWZD,Argentina,1936 LUCHAR;COM1ENZOS;Tierra Fertil,
Sur Valles,1X07K5J2,Chile,Toro de Piedra Red Wine,
Susana Balbo Wines,1X099PW1,Argentina,Susana Balbo Crios 2015;BenMarco Expresivo 2013,
Syndicat Bordeaux - Bordeaux Superieur,1X089A06,France,Chateau de Monrecueil Bordeaux Superieur 2015;Château La Bretonnière Péché Mignon 2015;Chateau Le Grand Verdus 2015,
Syndicat Des Cotes De Bourg,1X06XEYW,France,Chateau Haut Maco;La Croix-Davids;Grand Vin de Bordeaux;Chateau Tour de Guiet Stephane Heurlier 2011;Cotes de Bourg 2010;De Blissa;Chateau Le Clos Du Notaire 2009;Haut - Rousset;Chateau Haut-Maco 2011,
TE PA WINES,1X08P8PN,New Zealand,Steve Bird 2012 Big Barrel Pinot Noir;Steve Bird 2013 Sauvignon Blanc;Steve Bird 2013 Pinot Gris,
Tagaro,1X09UBW7,Italy,Primitivo di Manduria Limited Edition 2015;Passo del Sud Appassimento;Pignataro Primitivo di Manduria 2014,
Talenti,1X06TT5G,Italy,Brunello di Montalcino Reserva;Brunello di Montalcino;Rosso di Montalcino,
Taliano Michele Azienda Agricola,1X09TRED,Italy,Italy Taliano Michele Nebbiolo 2011;Italy Taliano Michele Arneis 2015;Italy Taliano Michele Barbera 2012,
Taltarni Vineyards,1X060VD2,Australia,Cabernet Sauvignon Red Wine;Shiraz Red Wine;Blended Red Wine,
Tamar Ridge Wines,1X060HH4,Australia,Red Wine;White Wine,
Tandem ,1X087TJ2,Spain,Ars Nova;Ars in Vitro,
Tapiz ,1X06TVJW,Argentina,Cabernet Sauvignon Wine;Torrontes Wine;Malbec Wine,
Telish Jsco.,1X06WM51,Bulgaria,Via Diagonalis 2008;Cabernet Sauvignon Merlot 2008;Pendar 2008,
Teng Long Wine (H.K.) Limited,1X086O9R,Hong Kong,Cabernet Sauvignon;2009 Walnut Village Cabernet Sauvignon;2009 Broadley Vineyards Willamette Valley Pinot Noir;2011 Rock Point White Wine;2012 Walnut Village Riesling;2009 Shea Wine Cellars Estate Pinot Noir;2009 Renwood Winery Old Vine Zinfandel,
Tenuta Agricola Il Molino di Grace,1X06W63F,Italy,Chianti Classico Riserva 2006;Gratius 2005;Chianti Classico 2007 ,
Tenuta Arabona Di De Acetis Maria Antonietta,1X0AKV1E,Italy,Montepulciano d’Abruzzo DOC – Manus Plere Organic Wine;Montepulciano D’Abruzzo DOC – Terra Cruda Organic Wine;Don Pasquale – Montepuciano Reserve Wine;Pecorino IGT – Mia Natura Organic Wine;Rosè Sparkling Wine,
Tenuta Badia di Marrona,1X087HPW,Italy,Vino Rosso Toscana Taneto 2010;Vino Bianco Toscana La Suvera 2011;Vino Rosso Toscana N'antia 2009, Badia di Morrona ; Badia di Morrona ; Badia di Morrona 
Tenuta Biodinamica Mara,1X0AKVRO,Italy,"Guiry 2014 – Magnum Lt. 1,5 Wine;Maramia 2011 Wine;Maramia 2015 – LT 0,75 Wine;Maramia 2012 Wine;Gift Box – 2 Bottles of Maramia 2015 And Guiry 2014 Wine",
Tenuta Biodinamica Mara,1X087GSW,Italy,MaraMia;Maramia 2011;Sangiovese di Romagna DOC,MaraMia;MaraMia;MaraMia
Tenuta Carretta,1X07K9BY,Italy,Barbaresco DOCG Bordino;Barolo Cannubi DOCG 2010;Barolo DOCG Cannubi;Barbera d'Asti Superiore Nizza DOC Mora di Sassi 2009;Barbaresco Garassino DOCG 2011;Pinot Nero Riserva 2009;Barolo DOCG Vigneti in Cannubi 2008;Roero Arneis Cayega DOCG 2014;Roero Arneis DOCG Cayega,
Tenuta Il Corno,1X07M09R,Italy,Tenuta il Corno Cornorosso 2007;Minnaemoro IGT;2007 Colorino Del Corno IGT;Chianti Colli Fiorentini DOCG Reserva San Camillo;Tenuta il Corno Minna e Moro 2010 ;Tenuta il Corno Chianti D.O.C.G. 2011;Tenuta Il Corno;Tenuta il Corno Foss'A Spina Chianti Colli Fiorentini D.O.C.G. 2010;Tenuta il Corno San Camillo Chianti Colli Fiorentini D.O.C.G. 2009;Cornorosso IGT,
Tenuta Il Palazzo,1X099XPK,Italy,Chianti D.O.C.G. 2011;Chianti D.O.C.G. 2014;Toscana Moro Rosso 2011,
Tenuta Il Poggione,1X07K7XI,Italy,Rosso Di Montalcino;Brunello Di Montalcino Riserva Vigna Paganelli;Brunello Di Montalcino,
Tenuta La Gigliola,1X099X09,Italy,San Enrico Chianti DOCG;Camporsoli Toscana IGT;Tenuta La Gigliola;San Enrice Chianti D.O.C.G. 2014;Tenuta La Gigliola Canaiolo 2011;Sangiovese Toscana 2010,
Tenuta Montemagno SPA,1X0AZ18P,Italy,Ruche-di Castagnole Monferrato D.O.C.G.;MYSTERIUM -Barbera D’asti Superiore D.O.C.G.,
Tenuta Olim Bauda ,1X06VGBD,Italy,Italian Barbera 2012;Italian Barbera 2015;Gavi DOCG;Italian Cortese 2015;Moscato Passito San Giovanni;Grignolino d'Asti DOC Isolavilla,
Tenuta Oliveto,1X07K82A,Italy,Rosso Di Montalcino DOC Red Wine;Rosso Di Toscana IGT Red Wine;Brunello Di Montacino DOCG Red Wine,
Tenuta San Jacopo in Castiglioni,1X088UXL,Italy,Poggio Ai Grilli;Orma Del Diavolo;Poggio Ai Grilli Riserva,
Tenuta San Vito in Fior di Selva,1X07M0AQ,Italy,San Vito Chianti DOCG;Madiere IGT;Malmantico DOC;Darno DOCG,
Tenuta Santa Maria alla Pieve di Gaetano Bertani,1X0604WS,Italy,Decima Aurea Merlot Veneto;Valpolicella Ripasso Superiore Red Wine;Torre Pieve Chardonnay;Amarone della Valpolicella;Lepia Soave Doc;Pragal Merlot & Shiraz,Tenuta Santa Maria Alla Pieve by Gaetano Bertani;Tenuta Santa Maria Alla Pieve by Gaetano Bertani;Tenuta Santa Maria Alla Pieve by Gaetano Bertani
Tenuta Uccellina,1X09TRGB,Italy,Italian Famoso 2011;Rambela Tenuta Uccellina;Italian Longanesi 2014,
Tenuta di Collosorbo,1X06TT3I,Italy,Rosso di Montalcino DOC;Brunello di Montalcino DOCG,
Tenuta di Gracciano della Seta,1X05V3Q1,Italy,Red Wine,
Tenuta i Fauri,1X0AKV2D,Italy,Passerina IGT Colline Teatine;Ottobre Rosso Montepulciano D’abruzzo Doc;Pecorino Abruzzo Doc;Rosso Dei Fauri Montepulciano D’abruzzo Doc;Baldovino Cerasuolo D’abruzzo DOC – Rosè Wine;Baldovino Montepulciano D’abruzzo Doc;Graffio Nero Sparkling Red Wine,
Tenute Chiaromonte,1X06VFCF,Italy,Muro Sant'Angelo 2007;Donna Carlotta Rosso Dolce;Chiaromonte Riserva 2008,
Tenute Cisa Asinari dei Marchesi di Gresy S.S.,1X087NGN,Italy,2008 Camp Gros Martinenga Barbaresco DOCG;2006 Merlot Da Solo Monferrato DOC Rosso,
Tenute Mater Domini,1X06VFHA,Italy,Marangi Negroamaro;Casili Salice Salentino Reserva,
Tenute Rubino  ,1X06VFED,Italy,Punta Aquila Primitivo 2009;Tenute Rubino Primitivo 2008;Miraglio Salento Negroamaro 2009;Punta Aquila Primitivo 2004;Jaddico 2007;Tenute Rubino Jaddico 2004,
Tenute Stefano Farina Srl Societa Agricola,1X07L1MB,Italy,Barolo DOCG Stefano Farina;IGT Rosso Toscano Il Paladino Le Bocce;Sangiovese di Toscana IGT Solers;Chianti Classico DOCG Le Bocce;Chianti Classico Riserva DOCG,STEFANO FARINA - LE BOCCE - MASSERIA LA ROSA DEL SALICE;STEFANO FARINA - LE BOCCE - MASSERIA LA ROSA DEL SALICE;STEFANO FARINA - LE BOCCE - MASSERIA LA ROSA DEL SALICE
Tenute del Cerro,1X08T7C3,Italy,Vino Nobile di Montepulciano DOCG,
Terra Felix Pty Ltd,1X08SRGB,Australia,Golden Ranges Selection Cabernet Merlot;Terra Felix Shiraz Viognier 2008;Terra Felix 2012 Yarra Valley Shiraz,
"Terramagna Agroalimentaria, S.L.U",1X0A7J1E,Spain,Cortijo Trifillas;D.O. Almansa;D.O.P. Jumilla,
Terre Nere,1X06TT6F,Italy,Brunello di Montalcino Riserva;Rosso di Montalcino,
Terre di Barolo,1X087HYN,Italy,Vinum Vita Est Barbera d'Alba DOC Superiore;Vinum Vita Est Dolcetto d'Alba DOC;Vinum Vita Est Barolo DOCG,
Terre di San Gorgone,1X0892CI,Italy,Super Tuscan Larmandone 2008;Chianti il Bell'antonio 2010;Cosimacco Riserva 2009,
Terredora di Paolo S.S.A,1X06VHK1,Italy,Terredora Greco di Tufo 2010;Taurasi Terredora 2005;Terredora Pago Dei Fusi 2005,
The Cape Wine & Rooibos Tea Specialist,1X04VXCX,Hong Kong,Waterford Cabernet Sauvignon 2001;Overgaauw Tria Corda Wine;French Fine Wines;Fazi Battaglia 2006;DGB Tiramisu Liqueur;Mozart Chocolate Liqueur;Jordan Cabernet Sauvignon 2002;Red Wine;Seidelberg Roland's Reserve Merlot,
The Grape Grinder (Pty) Limited,1X099PS5,South Africa,The Grape Grinder Chenin Blanc 2015;The Grape Grinder Shiraz 2013;The Grape Grinder Pinotage 2014,
The Hairy Arm Wine Company Pty Ltd,1X08SRHA,Australia,Soumah Chardonnay;Tellurian Pastiche Shiraz;Tar & Roses Shiraz,
The New Holland Wine Company,1X07ML45,Australia,Moonya Red Wine;Qool 2 Shiraz 2008;Pendulum Grand Reserve,
The Wine People SRL,1X0AKR0R,Italy,Integro Primitivo Puglia IGP ;Sogatia Chianti Riserva DOCG;Nero Oro Nero D'avola Appassimento Sicilia DOC,
Thunevin SARL,1X060V5A,France,Chateau Valandraud Red Wine;Cuvee Constance Red Wine;Bad Boy Bordeaux Red Wine,
Tienli Limited,1X08A8MQ,Hong Kong,Olive Oil: Kolymvari Extra Virgin Olive Oil PDO;Olive Oil: Kolympari SA Organic Olive Oils;Red Wine: A. Giannopoulos Red Dry Table Wine;Olive Oil: Kolympari Fresh & Fruit Spray;Infant Formula;White Wine: Mantineia White Dry Wine;Baby Milk Powder,
Tiflis Wine Cellar Ltd,1X07L16R,Georgia,2010 Saperavi;2005 Saperavi;White Wine,
"Tintos Nueva Era, S.A. de C.V.",1X0A8STV,Mexico,Madera 5 Tempranillo Cabernet;Gran Reserva Liceaga Merlot;Medio Cielo Rosa;Paréntesis;Pasión;Eva Tinto;ENOCIONES Mexican Wine Club,
Tisdall Wines Pty Ltd,1X08925P,Australia,Tisdall Art Series;Tisdall Hereford Shiraz;Henry's Crossing,
Togni SPA,1X05ZALL,Italy,Fontevecchia Verdicchio Dei Castelli si Jesi DOC Classico Superiore 2010;Merago IGT Marche Rosso 2007;Sparkling White Wine;Grancasale Verdicchio Dei Castelli di Jesi DOC Classico Riserva 2008,
Tokara,1X087HAB,South Africa,TOKARA Reserve Collection Elgin Sauvignon Blanc 2017 Wine;TOKARA Methode Cap Classique Blanc de Blanc 2011 wine;Tokara Director’s Reserve Red Wine;TOKARA Sauvignon Blanc 2017 Wine;TOKARA Director’s Reserve 10 Year Old Potstill Brandy Wine,
Tomich Wines,1X06WHPW,Australia,Pinot Noir 2010;Gallery Collection 'Hole in One' Cabernet Sauvignon 2014;Woodside Vineyard Shiraz 2015;Icon of Woodside I777 Pinot Noir 2015;Shiraz 2008;Woodside Vineyard Pinot Noir 2015;Tomich Hill Shiraz 2015;Icon of Woodside Q96 Chardonnay 2014;Icon of Woodside H888 Shiraz 2014;Gallery Collection 'Grace & Glory' Shiraz 2015,
Tomich Wines,1X0A7VVK,Australia,Tomich Hill,
Toolangi Wine,1X08SOOC,Australia,2010 Toolangi Reserve Shiraz;2008 Toolangi Reserve Chardonnay;2011 Toolangi Block E Pinot Noir,
Top 100 SA Wines CC,1X08825P,South Africa,Cederberg Ghost Corner Sauvignon Blanc;Aaldering Pinotage;Claime d'Or Cabernet Franc,
Tormaresca sarl ,1X07MBZ4,Italy,Fichimori Salento IGT;Bocca di Lupo Castel del Monte DOC;Torcicoda Primitivo del Salento IGT;Masseria Maime Salento IGT,
Torraccia di Presura Soc. Agr. Srl,1X07K6LX,Italy,Chianti Classico Il Tarocco Riserva;Lucciolaio Colli Della Toscana Centrale Rosso IGT;Chianti Classico Torraccia di Presura,
Torre del Veguer,1X07LJPQ,Spain,Red Wine;Spanish Brut,
Totino Estate Wines,1X09A8XF,Australia,South Australia Adelaide Hills Pinot Grigio;Totino Estate Shiraz;South Australia Adelaide Hills Chardonnay;South Australia Adelaide Hills SSC ;Totino Estate Cabernet Sauvignon;Totino Estate Sangiovese 2012;South Australia Adelaide Hills Cabernet Sauvignon;South Australia Adelaide Hills Shiraz;Totino Estate Pinot Grigio 2015;South Australia Adelaide Hills Sauvignon Blanc,"Totino Estate Wines, Anstey Hill, Buyers own Brand;Totino Estate Wines, Anstey Hill, Buyers own Brand;Totino Estate Wines, Anstey Hill, Buyers own Brand"
Transilvania's Wine srl,1X0AKNDQ,Romania,Chardonnay Organic;Sauvignon Blanc Organic;Elerose Organic;Feteasca Regala Organic;Gewurztraminer Organic;Pinot Grigio Organic;Mimos Organic;Pinot Noir Organic;Feteasca Neagra Organic;Gewurztraminer Classic Organic,
Travignoli Di Conte G. Busi SRL,1X07M0BP,Italy,Gavignano White;Tegolaia Red;Chianti Rufina;Tegolaia Riserva Chianti Rufina;Villa Travignoli;Calice del Conte 2005,
Trivento Bodegas y Vinedos S.A.,1X04W53I,Argentina,Terroir Wine;Trivento Golden Reserve Chardonnay;Chardonnay;Malbec Wine;Trivento Golden Reserve Malbec,
Truter Family Wines,1X08SO1Z,South Africa,Bontebok Chenin Blanc;Bontebok Winemaker's Red;Truter Family Wines Bontebok Pinotage,
UNICO J&I Limited,1X09IHMZ,Hong Kong,Barolo DOCG;Falanghina IGT Beneventano;Amarone Della Valpolicella DOCG Classico;Negroamaro Salento IGT Red Wine;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Roero Arneis DOCG White Wine;Bianco Magia Fiore Sweet White Sparkling;Seccooooo Magia Fiore Spumante Extra Dry;Nero Assolutamente - Merlot IGT;Barbera D'Asti DOCG Superiore Red Wine,
Udaca - Uniao das Adegas Cooperativas do Dao UCRL,1X0605J2,Portugal,Dom Divino 2008;Irreverente 2008;Adro da Sé Reserva Dão 2004,
Union Campesina Iniestense,1X05Y4AE,Spain,Realce Crianza;Realce Tempranillo;Realce Reserva 2003,
Union Familiar de Agricultores las Cepas SLU,1X06WTC9,Spain,Rioja 2009;Turandot Rioja D.O.C. 2009;Dominio de Laertes Crianza 2008,
Usiglian del Vescovo srl ,1X07MBEP,Italy,IGT Toscana Rosso;Chianti DOCG;IGT Tosana Bianco,
"VERCOOPE-Uniao das Adegas Cooperativas da Regiao dos Vinhos Verdes, UCRL",1X0893GB,Portugal,Urbe Augusta Vinho Verde;Vercoope Vinho Verde,
VI.V.O. Agricola SRL,1X09TSZP,Italy,Dogarina Pinot Grigio 2015;Dogarina Cabernet Sauvignon 2014;Dogarina Millesimato 2015,
Vajra G-D Vajra,1X087OGK,Italy,Moscato D’Asti DOCG 2012;Barolo DOCG Albe 2009;Barolo DOCG Bricco delle Viole 2009,
Val di Botte,1X088UZJ,Italy,Val Di Botte Chianti Riserva;Val Di Botte Rosso Toscano;Val Di Botte Chianti,
Valentin Bianchi Sagif,1X09TXCX,Argentina,Elsa Bianchi Malbec;Famiglia Bianchi Reserve Cabernet Sauvignon 2014;Famiglia Reserva Cabernet Sauvignon;Famiglia Reserva Malbec,
Valentina Cubi srl ,1X06VGI6,Italy,Iperico Valpolicella DOC 2011;Arusnatico Valpolicella Superiore Ripasso 2010;Morar Amarone Classico della Valpolicella,
Valle Martello,1X0AKV69,Italy,Montepulciano d'Abruzzo DOC Wine,
Valle de la Puerta S.A.,1X06WB21,Argentina,LA PUERTA Gran Reserva Blend;LA PUERTA Reserva Cabernet Sauvignon;LA PUERTA Alta Malbec-Bonarda;LA PUERTA Clasico Syrah;LA PUERTA Clasico Cabernet Sauvignon;LA PUERTA Alta Torrontés;PUERTA Clasico Malbec;LA PUERTA Reserva Bonarda;LA PUERTA Alta Malbec;LA PUERTA Reserva Malbec,
Vecchia Cantina di Montepulciano,1X05V3O3,Italy,Rosso di Montepulciano DOC;Vino Nobile di Montepulciano DOCG;Vino Nobile di Montepulciano Riserva DOCG;Vecchia Cantina di Montepulciano,
Velenosi srl ,1X0609QJ,Italy,Lacrima di Morro d' Alba Classico;Roggio del Filare;Brecciarolo Rosso Piceno Superiore;Velenosi Roggio Del Filare 2012;Velosino Brecciarolo Gold Rosso Piceno Superiore;Ludi Velenosi;Lacrima di Morro d'Alba Superiore;Roggio del Filare Rosso Piceno Superiore;Offida Rosso Ludi 2004;Lacrima di Morro d'Alba,
Venchiarezza,1X09TKC0,Italy,Venchiarezza Sauvignon Blanc 2015;Venchiarezza Refosco Dal Peduncolo Rosso 2015;Venchiarezza Pinot Grigio 2015,
Vero Concept,1X08T09R,Hong Kong,2005 Tilenus Pagos de Posada;Etiké Chianti;Etiké Merlot IGT;Etiké Moscato Spumante Dolce;2009 Bodega Los Alijbes VA Tinto;Etiké Moscato Spumante Dolce NV,"Etiké Vini, Tilenus, Bodega Los Alijibes;Etiké Vini, Tilenus, Bodega Los Alijibes;Etiké Vini, Tilenus, Bodega Los Alijibes"
Veronesi srl ,1X06VG5J,Italy,Amour Toujour Franciacorta Brut Satèn;Amour Toujour Franciacorta Brut Rosè Riserva Privata 2006;Barolo Collezione Privata 2005,
Vertumne International ,1X060S3L,France,Comte de Bellefonds;AOC Chaume Les Tetueres;AOC Coteaux du Layon 2006,
Vicomte d Aumelas,1X089A33,France,Les Charmes Merlot;Naiades Red;Mont Rosier Red,
Victorian Alps Winery,1X07MKZD,Australia,Sparkling Wine;Gapsted Valley Selection Cabernet Merlot,
Vidigal Wines,1X05ZCAQ,Portugal,Dom Dinis;Brutalis 2005;Dona Belmira,
Vigne del Malina,1X08TGCC,Italy,Vigne del Malina Cabernet Franc;Vigne del Malina Pinot Grigio;Vigne del Malina Refosco;Vigne del Malina Merlot;Vigne del Malina Chardonnay;Vigne del Malina Sauvignon,
Vigne e Vini srl,1X087WPN,Italy,12 E Mezzo Primitivo Del Salento;Papale Linea Oro Primitivo Di Manduria 2011;Papale Linea ORO;Passione 2010;12 E Mezzo Negroarmaro Del Salento,
Vignerons De Saint Chinian,1X06XEWY,France,Wine Red Still;L Art en Cave Edition 2013;Saint-Chinian Les Secrets 2014;Excellence Special Reserve Saint-Chinian 2009;L Art en Cave Edition 2015;Renaud De Valon 2008;Esprit de Renaud De Valon 2008;Saint-Chinian 8 Secrets 2013;L Art en Cave Edition 2014,
Vignerons Proprietes Associes,1X0898VH,France,"Red Wine, IGP OC, Merlot;Les Hauts de Leoval 2017;Red Wine, IGP Pont Du Gard;Red Wine AOP Costieres De Nimes;White Wine Vin Sans Ig Vin De France;Domaine de Mon Pere 2016;2013 Vignerons Proprietes Associes Reserve Demelle;2013 Vignerons Proprietes Associes Equus Rouge;Red Wine, AOP Costieres De Nimes;Red Wine AOP Cotes Du Rhone;Red Wine Vins Sans Ig Vin De France;Red Wine, AOP Cotes Du Rhone Villages;Red Wine IGP Gard;White Wine, IGP OC, Chardonnay;2013 Vignerons Proprietes Associes Chartreuse",
Vigneti Reale srl,1X06U7XI,Italy,Blasi Chardonnay Salento IGT;Rudiae Primitivo Salento IGT;Norie Negroamaro Salento IGT,
Vignoble Jl Sylvain,1X06XIB7,France,La Perriere 2008;La Rose Perriere 2009;La Perriere 2007,
Vignobles Clement Fayat,1X06XIA8,France,Chateau Fayat 2009,
Vignobles Courselle,1X0A7X36,France,Red Wine Chateau Thieuley,
Vignobles Dom Brial,1X099SVT,France,Chateau Les Pins Cotes du Roussillon Villages 2011;Rivesaltes Grande Reserve Dom Brial 1969;Rozy Rose Wine,
Vignobles Garcin,1X06XI8A,France,Barde Haut 2006;Clos L'Eglise Pomerol 2006;2006 Esprit de L'Eglise,
Vignobles Gaudrie,1X06XMLL,France,Chateau Moulin Haut Villars 2007;Chateau Villars 2006,
Vignobles Guignard Selection,1X06XEP5,France,Chateau de Carolle Graves 2009;Chateau d'Uza 2010;Chateau de Carolle Escalus 2008;Roquetaillade White Wine;Escalus 2009;Chateau Roquetaillade,
Vignobles Guilhem,1X06XHBA,France,Château Guilhem Clos du Blason;Eclat Brut Languedoc;Château Guilhem Grande Cuvée,
Vignobles Jean-Michel Chatelier,1X099TI3,France,Chateau A Darveyres 2014;Grand Vin Chateau Cantelaudette 2010;Ganes de Vayes Chateau Cantelaudette 2014,
Vignobles Management Limited,1X08RJXI,Hong Kong,2011 Chateau Les Alberts Grand Vin De Bordeaux;2010 Chateau Les Alberts Grand Vin De Bordeaux,
Vignobles Pere Verge,1X06XHD8,France,La Graviere Lalande de Pomerol 2009;Château Montviel 2006;Chateau Montviel 2004 Pomerol;Petite Fleur Blend 2010;Château Moulin la Gravière 2010,
Vignobles Raymond VFI,1X089A42,France,Le Petit du Chateau de Lagarde 2012;Les Hauts de Lagarde Blanc 2012;La Joly AOC Bordeaux Supérieur 2011,
Vignobles Roy Trocard,1X07LL63,France,Trocard La Bure,
Vignobles du Soleil,1X060SG8,France,AOP Domaine Allegret Laudun Red 2010;Chateauneuf Du Pape Wine;AOC Cotes Du Rhone;AOP Cotes du Rhone Domaine de l'Anis Blanc Red 2011;AOP Costieres de Nimes Reserve de Pierre Red 2010;AOC Costieres De Nimes,
Vignobles et Terroir Saint-Benezet,1X07KUOU,France,Chateau Saint Benezet Moulin Baguet 2013;Chateau Saint Benezet les Caprices de Lola;Chateau Saint Benezet Cuvee Prestige 2013;Red Wine,
Villa Alme Azienda Vitivinicola ed Agrituristica,1X0604O0,Italy,Sparkling Rose Wine;White Sparkling Wine;Manzoni Moscato Spumante Extra Dry;Raboso Passito;Raboso Piave DOC;Raboso Passito El Rasego;Manzoni Moscato Petalo Rosa;Red Wine,
Villa Artimino,1X08UES2,Italy,Villa Artimino Chianti;Villa Artimino Iris;Tuscana Centocamini,
Villa Calcinaia,1X05V3UX,Italy,Chianti Classico DOCG Riserva;Bottled Chianti Red Wine;Chianti Classico DOCG,
Villa Dria,1X07KV87,France,French Merlot;Colombard Sauvignon;Gros Manseng,
Villa Poggio Salvi ,1X05V47H,Italy,Brunello di Montalcino Red Wine;Rosso di Montalcino Red Wine;Brunello DOCG Red Wine,
Villa Romanov Ltd,1X0A8FQ1,Russia,"Russian Wine ""Villa Romanov"" Peraspera Cabernet Sauvignon 2016;Russian Wine ""Villa Romanov"" E'Skifiya Riesling 2015;Russian Wine ""Villa Romanov"" MEOTIDA Cabernet Sauvignon 2016",
"Villa S. Anna s.s.a di Fabroni Anna, S. e M. ",1X0609FU,Italy,Vino Nobile di Montepulciano DOCG;Noble Montepilciando Poldo Red Wine;Noble di Montepulciano Red Wine;Rosso di Montepulciano DOC;Chianti Colli Senesi DOCG;Nobile di Montepulciano Poldo DOCG;Rosso di Montepulciano Red Wine,
